date,store_id,revenue,day_of_week,month,is_holiday,is_promo,store_city,store_state,store_region,population_density,median_income
2025-01-14,S007,3047.11,1,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-15,S007,3640.29,2,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-16,S007,3362.79,3,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-17,S007,4137.35,4,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-18,S007,4577.55,5,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-19,S007,3285.07,6,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-20,S007,7850.16,0,1,1,1,San Antonio,TX,South,Medium,Low
2025-01-21,S007,3284.94,1,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-22,S007,3138.43,2,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-23,S007,2694.14,3,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-24,S007,5036.73,4,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-25,S007,4679.2,5,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-26,S007,4250.23,6,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-27,S007,3462.4,0,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-28,S007,2628.78,1,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-29,S007,3664.04,2,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-30,S007,3474.09,3,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-31,S007,4092.29,4,1,0,0,San Antonio,TX,South,Medium,Low
2025-02-01,S007,4924.95,5,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-02,S007,4378.33,6,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-03,S007,2782.26,0,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-04,S007,2693.34,1,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-05,S007,3060.44,2,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-06,S007,2922.44,3,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-07,S007,4241.02,4,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-08,S007,4005.96,5,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-09,S007,4529.73,6,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-10,S007,3214.55,0,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-11,S007,3466.85,1,2,0,1,San Antonio,TX,South,Medium,Low
2025-02-12,S007,2590.47,2,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-13,S007,3637.03,3,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-14,S007,4210.8,4,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-15,S007,5031.54,5,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-16,S007,4097.29,6,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-17,S007,5017.45,0,2,1,1,San Antonio,TX,South,Medium,Low
2025-02-18,S007,2693.97,1,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-19,S007,2669.51,2,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-20,S007,3229.45,3,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-21,S007,4417.31,4,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-22,S007,6277.73,5,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-23,S007,4591.89,6,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-24,S007,3229.27,0,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-25,S007,2563.1,1,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-26,S007,3635.69,2,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-27,S007,3790.17,3,2,0,0,San Antonio,TX,South,Medium,Low
2025-02-28,S007,5082.09,4,2,0,1,San Antonio,TX,South,Medium,Low
2025-03-01,S007,5607.89,5,3,0,0,San Antonio,TX,South,Medium,Low
2025-03-02,S007,4935.74,6,3,0,0,San Antonio,TX,South,Medium,Low
2025-03-03,S007,3017.4,0,3,0,0,San Antonio,TX,South,Medium,Low
2025-03-04,S007,3081.11,1,3,0,0,San Antonio,TX,South,Medium,Low
2025-03-05,S007,3582.15,2,3,0,0,San Antonio,TX,South,Medium,Low
2025-03-06,S007,3557.66,3,3,0,0,San Antonio,TX,South,Medium,Low
2025-03-07,S007,6116.35,4,3,0,1,San Antonio,TX,South,Medium,Low
2024-07-01,S008,6057.88,0,7,0,0,San Diego,CA,West,High,High
2024-07-02,S008,4864.95,1,7,0,0,San Diego,CA,West,High,High
2024-07-03,S008,5541.46,2,7,0,0,San Diego,CA,West,High,High
2024-07-04,S008,10553.25,3,7,1,1,San Diego,CA,West,High,High
2024-07-05,S008,6144.07,4,7,0,0,San Diego,CA,West,High,High
2024-07-06,S008,8072.77,5,7,0,0,San Diego,CA,West,High,High
2024-07-07,S008,7957.17,6,7,0,0,San Diego,CA,West,High,High
2024-07-08,S008,5939.8,0,7,0,0,San Diego,CA,West,High,High
2024-07-09,S008,5009.3,1,7,0,0,San Diego,CA,West,High,High
2024-07-10,S008,6708.59,2,7,0,1,San Diego,CA,West,High,High
2024-07-11,S008,5218.66,3,7,0,0,San Diego,CA,West,High,High
2024-07-12,S008,7461.45,4,7,0,0,San Diego,CA,West,High,High
2024-07-13,S008,8925.71,5,7,0,0,San Diego,CA,West,High,High
2024-07-14,S008,9595.59,6,7,0,0,San Diego,CA,West,High,High
2024-07-15,S008,5096.58,0,7,0,0,San Diego,CA,West,High,High
2024-07-16,S008,4959.85,1,7,0,0,San Diego,CA,West,High,High
2024-07-17,S008,4590.17,2,7,0,0,San Diego,CA,West,High,High
2024-07-18,S008,5826.68,3,7,0,0,San Diego,CA,West,High,High
2024-07-19,S008,7319.52,4,7,0,0,San Diego,CA,West,High,High
2024-07-20,S008,12109.88,5,7,0,1,San Diego,CA,West,High,High
2024-07-21,S008,7836.41,6,7,0,0,San Diego,CA,West,High,High
2024-07-22,S008,5343.49,0,7,0,0,San Diego,CA,West,High,High
2024-07-23,S008,5628.98,1,7,0,0,San Diego,CA,West,High,High
2024-07-24,S008,6946.26,2,7,0,1,San Diego,CA,West,High,High
2024-07-25,S008,6259.82,3,7,0,0,San Diego,CA,West,High,High
2024-07-26,S008,8959.94,4,7,0,0,San Diego,CA,West,High,High
2024-07-27,S008,7165.1,5,7,0,0,San Diego,CA,West,High,High
2024-07-28,S008,7239.5,6,7,0,0,San Diego,CA,West,High,High
2024-07-29,S008,5807.45,0,7,0,0,San Diego,CA,West,High,High
2024-07-30,S008,5000.17,1,7,0,0,San Diego,CA,West,High,High
2024-07-31,S008,6137.96,2,7,0,0,San Diego,CA,West,High,High
2024-08-01,S008,5703.84,3,8,0,0,San Diego,CA,West,High,High
2024-08-02,S008,7049.38,4,8,0,0,San Diego,CA,West,High,High
2024-08-03,S008,8798.46,5,8,0,0,San Diego,CA,West,High,High
2024-08-04,S008,6984.82,6,8,0,0,San Diego,CA,West,High,High
2024-08-05,S008,5678.59,0,8,0,0,San Diego,CA,West,High,High
2024-08-06,S008,5568.2,1,8,0,0,San Diego,CA,West,High,High
2024-08-07,S008,5182.05,2,8,0,0,San Diego,CA,West,High,High
2024-08-08,S008,7077.45,3,8,0,1,San Diego,CA,West,High,High
2024-08-09,S008,6640.78,4,8,0,0,San Diego,CA,West,High,High
2024-08-10,S008,7551.28,5,8,0,0,San Diego,CA,West,High,High
2024-08-11,S008,7289.13,6,8,0,0,San Diego,CA,West,High,High
2024-08-12,S008,4813.73,0,8,0,0,San Diego,CA,West,High,High
2024-08-13,S008,5959.33,1,8,0,0,San Diego,CA,West,High,High
2024-08-14,S008,5633.84,2,8,0,0,San Diego,CA,West,High,High
2024-08-15,S008,5867.67,3,8,0,0,San Diego,CA,West,High,High
2024-08-16,S008,6794.56,4,8,0,0,San Diego,CA,West,High,High
2024-08-17,S008,8510.22,5,8,0,0,San Diego,CA,West,High,High
2024-08-18,S008,9122.53,6,8,0,1,San Diego,CA,West,High,High
2024-08-19,S008,4894.21,0,8,0,0,San Diego,CA,West,High,High
2024-08-20,S008,5581.82,1,8,0,0,San Diego,CA,West,High,High
2024-08-21,S008,5047.12,2,8,0,0,San Diego,CA,West,High,High
2024-08-22,S008,5888.14,3,8,0,0,San Diego,CA,West,High,High
2024-08-23,S008,7840.46,4,8,0,0,San Diego,CA,West,High,High
2024-08-24,S008,6664.32,5,8,0,0,San Diego,CA,West,High,High
2024-08-25,S008,5423.48,6,8,0,0,San Diego,CA,West,High,High
2024-08-26,S008,5464.64,0,8,0,0,San Diego,CA,West,High,High
2024-08-27,S008,4916.06,1,8,0,0,San Diego,CA,West,High,High
2024-08-28,S008,5010.24,2,8,0,0,San Diego,CA,West,High,High
2024-08-29,S008,6221.97,3,8,0,0,San Diego,CA,West,High,High
2024-08-30,S008,6496.99,4,8,0,0,San Diego,CA,West,High,High
2024-08-31,S008,7497.05,5,8,0,0,San Diego,CA,West,High,High
2024-09-01,S008,6823.88,6,9,0,0,San Diego,CA,West,High,High
2024-09-02,S008,7997.68,0,9,1,0,San Diego,CA,West,High,High
2024-09-03,S008,4850.84,1,9,0,0,San Diego,CA,West,High,High
2024-09-04,S008,6599.59,2,9,0,1,San Diego,CA,West,High,High
2024-09-05,S008,5205.29,3,9,0,0,San Diego,CA,West,High,High
2024-09-06,S008,7860.07,4,9,0,1,San Diego,CA,West,High,High
2024-09-07,S008,7925.6,5,9,0,0,San Diego,CA,West,High,High
2024-09-08,S008,6582.66,6,9,0,0,San Diego,CA,West,High,High
2024-09-09,S008,5087.58,0,9,0,0,San Diego,CA,West,High,High
2024-09-10,S008,4901.24,1,9,0,0,San Diego,CA,West,High,High
2024-09-11,S008,5095.09,2,9,0,0,San Diego,CA,West,High,High
2024-09-12,S008,6034.05,3,9,0,0,San Diego,CA,West,High,High
2024-09-13,S008,6071.94,4,9,0,0,San Diego,CA,West,High,High
2024-09-14,S008,8404.91,5,9,0,1,San Diego,CA,West,High,High
2024-09-15,S008,7631.13,6,9,0,0,San Diego,CA,West,High,High
2024-09-16,S008,5429.4,0,9,0,0,San Diego,CA,West,High,High
2024-09-17,S008,3655.73,1,9,0,0,San Diego,CA,West,High,High
2024-09-18,S008,4946.15,2,9,0,0,San Diego,CA,West,High,High
2024-09-19,S008,5694.6,3,9,0,0,San Diego,CA,West,High,High
2024-09-20,S008,6875.94,4,9,0,0,San Diego,CA,West,High,High
2024-09-21,S008,8505.98,5,9,0,0,San Diego,CA,West,High,High
2024-09-22,S008,6055.54,6,9,0,0,San Diego,CA,West,High,High
2024-09-23,S008,4628.83,0,9,0,0,San Diego,CA,West,High,High
2024-09-24,S008,5132.89,1,9,0,0,San Diego,CA,West,High,High
2024-09-25,S008,3485.83,2,9,0,0,San Diego,CA,West,High,High
2024-09-26,S008,5209.53,3,9,0,0,San Diego,CA,West,High,High
2024-09-27,S008,7186.29,4,9,0,0,San Diego,CA,West,High,High
2024-09-28,S008,8224.77,5,9,0,0,San Diego,CA,West,High,High
2024-09-29,S008,8352.93,6,9,0,0,San Diego,CA,West,High,High
2024-09-30,S008,4503.05,0,9,0,0,San Diego,CA,West,High,High
2024-10-01,S008,4361.71,1,10,0,0,San Diego,CA,West,High,High
2024-10-02,S008,5552.0,2,10,0,0,San Diego,CA,West,High,High
2024-10-03,S008,6139.81,3,10,0,0,San Diego,CA,West,High,High
2024-10-04,S008,6877.79,4,10,0,0,San Diego,CA,West,High,High
2024-10-05,S008,8054.39,5,10,0,0,San Diego,CA,West,High,High
2024-10-06,S008,7318.78,6,10,0,0,San Diego,CA,West,High,High
2024-10-07,S008,5665.23,0,10,0,0,San Diego,CA,West,High,High
2024-10-08,S008,4678.57,1,10,0,0,San Diego,CA,West,High,High
2024-10-09,S008,5474.03,2,10,0,0,San Diego,CA,West,High,High
2024-10-10,S008,5469.87,3,10,0,0,San Diego,CA,West,High,High
2024-10-11,S008,6797.63,4,10,0,0,San Diego,CA,West,High,High
2024-10-12,S008,8424.01,5,10,0,0,San Diego,CA,West,High,High
2024-10-13,S008,7549.76,6,10,0,0,San Diego,CA,West,High,High
2024-10-14,S008,5916.01,0,10,0,0,San Diego,CA,West,High,High
2024-10-15,S008,4728.34,1,10,0,0,San Diego,CA,West,High,High
2024-10-16,S008,5706.14,2,10,0,0,San Diego,CA,West,High,High
2024-10-17,S008,5567.75,3,10,0,0,San Diego,CA,West,High,High
2024-10-18,S008,8219.51,4,10,0,1,San Diego,CA,West,High,High
2024-10-19,S008,7824.72,5,10,0,0,San Diego,CA,West,High,High
2024-10-20,S008,7785.05,6,10,0,0,San Diego,CA,West,High,High
2024-10-21,S008,4968.7,0,10,0,0,San Diego,CA,West,High,High
2024-10-22,S008,4594.07,1,10,0,0,San Diego,CA,West,High,High
2024-10-23,S008,5124.27,2,10,0,0,San Diego,CA,West,High,High
2024-10-24,S008,6293.08,3,10,0,0,San Diego,CA,West,High,High
2024-10-25,S008,7923.34,4,10,0,0,San Diego,CA,West,High,High
2024-10-26,S008,7701.04,5,10,0,0,San Diego,CA,West,High,High
2024-10-27,S008,7734.97,6,10,0,0,San Diego,CA,West,High,High
2024-10-28,S008,6216.03,0,10,0,0,San Diego,CA,West,High,High
2024-10-29,S008,5086.15,1,10,0,0,San Diego,CA,West,High,High
2024-10-30,S008,5424.11,2,10,0,0,San Diego,CA,West,High,High
2024-10-31,S008,7164.56,3,10,0,0,San Diego,CA,West,High,High
2024-11-01,S008,11647.38,4,11,0,1,San Diego,CA,West,High,High
2024-11-02,S008,11434.73,5,11,0,0,San Diego,CA,West,High,High
2024-11-03,S008,9485.34,6,11,0,0,San Diego,CA,West,High,High
2024-11-04,S008,6703.81,0,11,0,0,San Diego,CA,West,High,High
2024-11-05,S008,5638.17,1,11,0,0,San Diego,CA,West,High,High
2024-11-06,S008,6151.25,2,11,0,0,San Diego,CA,West,High,High
2024-11-07,S008,7336.08,3,11,0,0,San Diego,CA,West,High,High
2024-11-08,S008,11588.31,4,11,0,1,San Diego,CA,West,High,High
2024-11-09,S008,9262.24,5,11,0,0,San Diego,CA,West,High,High
2024-11-10,S008,6998.31,6,11,0,0,San Diego,CA,West,High,High
2024-11-11,S008,6918.94,0,11,0,0,San Diego,CA,West,High,High
2024-11-12,S008,8800.71,1,11,0,1,San Diego,CA,West,High,High
2024-11-13,S008,7126.58,2,11,0,0,San Diego,CA,West,High,High
2024-11-14,S008,7774.91,3,11,0,0,San Diego,CA,West,High,High
2024-11-15,S008,8755.57,4,11,0,0,San Diego,CA,West,High,High
2024-11-16,S008,11541.26,5,11,0,0,San Diego,CA,West,High,High
2024-11-17,S008,8887.42,6,11,0,0,San Diego,CA,West,High,High
2024-11-18,S008,6616.01,0,11,0,0,San Diego,CA,West,High,High
2024-11-19,S008,5246.62,1,11,0,0,San Diego,CA,West,High,High
2024-11-20,S008,6657.12,2,11,0,0,San Diego,CA,West,High,High
2024-11-21,S008,7451.84,3,11,0,0,San Diego,CA,West,High,High
2024-11-22,S008,9817.45,4,11,0,0,San Diego,CA,West,High,High
2024-11-23,S008,10796.11,5,11,0,0,San Diego,CA,West,High,High
2024-11-24,S008,10406.69,6,11,0,0,San Diego,CA,West,High,High
2024-11-25,S008,7876.6,0,11,0,0,San Diego,CA,West,High,High
2024-11-26,S008,6563.12,1,11,0,0,San Diego,CA,West,High,High
2024-11-27,S008,6091.45,2,11,0,0,San Diego,CA,West,High,High
2024-11-28,S008,15936.93,3,11,1,1,San Diego,CA,West,High,High
2024-11-29,S008,17868.9,4,11,1,1,San Diego,CA,West,High,High
2024-11-30,S008,11317.8,5,11,0,0,San Diego,CA,West,High,High
2024-12-01,S008,10517.04,6,12,0,0,San Diego,CA,West,High,High
2024-12-02,S008,6826.83,0,12,0,0,San Diego,CA,West,High,High
2024-12-03,S008,7104.31,1,12,0,0,San Diego,CA,West,High,High
2024-12-04,S008,7380.18,2,12,0,0,San Diego,CA,West,High,High
2024-12-05,S008,8045.79,3,12,0,0,San Diego,CA,West,High,High
2024-12-06,S008,8688.3,4,12,0,0,San Diego,CA,West,High,High
2024-12-07,S008,8777.15,5,12,0,0,San Diego,CA,West,High,High
2024-12-08,S008,12420.7,6,12,0,0,San Diego,CA,West,High,High
2024-12-09,S008,9678.64,0,12,0,1,San Diego,CA,West,High,High
2024-12-10,S008,6287.34,1,12,0,0,San Diego,CA,West,High,High
2024-12-11,S008,8155.2,2,12,0,0,San Diego,CA,West,High,High
2024-12-12,S008,7552.14,3,12,0,0,San Diego,CA,West,High,High
2024-12-13,S008,12857.25,4,12,0,1,San Diego,CA,West,High,High
2024-12-14,S008,10076.33,5,12,0,0,San Diego,CA,West,High,High
2024-12-15,S008,12066.48,6,12,0,0,San Diego,CA,West,High,High
2024-12-16,S008,9193.22,0,12,0,1,San Diego,CA,West,High,High
2024-12-17,S008,6617.16,1,12,0,0,San Diego,CA,West,High,High
2024-12-18,S008,7522.96,2,12,0,0,San Diego,CA,West,High,High
2024-12-19,S008,6604.96,3,12,0,0,San Diego,CA,West,High,High
2024-12-20,S008,7865.91,4,12,0,0,San Diego,CA,West,High,High
2024-12-21,S008,14431.55,5,12,0,1,San Diego,CA,West,High,High
2024-12-22,S008,9655.92,6,12,0,0,San Diego,CA,West,High,High
2024-12-23,S008,6591.8,0,12,0,0,San Diego,CA,West,High,High
2024-12-24,S008,11396.6,1,12,1,0,San Diego,CA,West,High,High
2024-12-25,S008,13842.87,2,12,1,1,San Diego,CA,West,High,High
2024-12-26,S008,8063.71,3,12,0,0,San Diego,CA,West,High,High
2024-12-27,S008,9542.4,4,12,0,0,San Diego,CA,West,High,High
2024-12-28,S008,12312.23,5,12,0,0,San Diego,CA,West,High,High
2024-12-29,S008,9489.91,6,12,0,0,San Diego,CA,West,High,High
2024-12-30,S008,7576.3,0,12,0,0,San Diego,CA,West,High,High
2024-12-31,S008,12136.34,1,12,1,0,San Diego,CA,West,High,High
2025-01-01,S008,8596.9,2,1,1,0,San Diego,CA,West,High,High
2025-01-02,S008,5564.66,3,1,0,0,San Diego,CA,West,High,High
2025-01-03,S008,6321.35,4,1,0,0,San Diego,CA,West,High,High
2025-01-04,S008,7307.42,5,1,0,0,San Diego,CA,West,High,High
2025-01-05,S008,7229.82,6,1,0,0,San Diego,CA,West,High,High
2025-01-06,S008,5295.31,0,1,0,0,San Diego,CA,West,High,High
2025-01-07,S008,5195.14,1,1,0,0,San Diego,CA,West,High,High
2025-01-08,S008,4678.19,2,1,0,0,San Diego,CA,West,High,High
2025-01-09,S008,6399.68,3,1,0,0,San Diego,CA,West,High,High
2025-01-10,S008,6915.65,4,1,0,0,San Diego,CA,West,High,High
2025-01-11,S008,7554.53,5,1,0,0,San Diego,CA,West,High,High
2025-01-12,S008,7181.79,6,1,0,0,San Diego,CA,West,High,High
2025-01-13,S008,5374.32,0,1,0,0,San Diego,CA,West,High,High
2025-01-14,S008,5332.52,1,1,0,0,San Diego,CA,West,High,High
2025-01-15,S008,4404.92,2,1,0,0,San Diego,CA,West,High,High
2025-01-16,S008,8215.96,3,1,0,1,San Diego,CA,West,High,High
2025-01-17,S008,10028.97,4,1,0,1,San Diego,CA,West,High,High
2025-01-18,S008,7267.01,5,1,0,0,San Diego,CA,West,High,High
2025-01-19,S008,9528.0,6,1,0,1,San Diego,CA,West,High,High
2025-01-20,S008,12217.69,0,1,1,1,San Diego,CA,West,High,High
2025-01-21,S008,5607.31,1,1,0,0,San Diego,CA,West,High,High
2025-01-22,S008,5126.65,2,1,0,0,San Diego,CA,West,High,High
2025-01-23,S008,6864.03,3,1,0,0,San Diego,CA,West,High,High
2025-01-24,S008,6597.0,4,1,0,0,San Diego,CA,West,High,High
2025-01-25,S008,8542.53,5,1,0,0,San Diego,CA,West,High,High
2025-01-26,S008,6918.89,6,1,0,0,San Diego,CA,West,High,High
2025-01-27,S008,5111.43,0,1,0,0,San Diego,CA,West,High,High
2025-01-28,S008,5422.88,1,1,0,0,San Diego,CA,West,High,High
2025-01-29,S008,5477.12,2,1,0,0,San Diego,CA,West,High,High
2025-01-30,S008,5569.66,3,1,0,0,San Diego,CA,West,High,High
2025-01-31,S008,6678.82,4,1,0,0,San Diego,CA,West,High,High
2025-02-01,S008,6733.83,5,2,0,0,San Diego,CA,West,High,High
2025-02-02,S008,6998.32,6,2,0,0,San Diego,CA,West,High,High
2025-02-03,S008,5816.71,0,2,0,0,San Diego,CA,West,High,High
2025-02-04,S008,4810.22,1,2,0,0,San Diego,CA,West,High,High
2025-02-05,S008,4472.92,2,2,0,0,San Diego,CA,West,High,High
2025-02-06,S008,5917.77,3,2,0,0,San Diego,CA,West,High,High
2025-02-07,S008,7721.5,4,2,0,0,San Diego,CA,West,High,High
2025-02-08,S008,6801.0,5,2,0,0,San Diego,CA,West,High,High
2025-02-09,S008,8041.7,6,2,0,0,San Diego,CA,West,High,High
2025-02-10,S008,5007.81,0,2,0,0,San Diego,CA,West,High,High
2025-02-11,S008,4907.21,1,2,0,0,San Diego,CA,West,High,High
2025-02-12,S008,5341.29,2,2,0,0,San Diego,CA,West,High,High
2025-02-13,S008,6502.46,3,2,0,0,San Diego,CA,West,High,High
2025-02-14,S008,6113.9,4,2,0,0,San Diego,CA,West,High,High
2025-02-15,S008,6286.81,5,2,0,0,San Diego,CA,West,High,High
2025-02-16,S008,7842.86,6,2,0,0,San Diego,CA,West,High,High
2025-02-17,S008,6878.15,0,2,1,0,San Diego,CA,West,High,High
2025-02-18,S008,5419.74,1,2,0,0,San Diego,CA,West,High,High
2025-02-19,S008,4786.9,2,2,0,0,San Diego,CA,West,High,High
2025-02-20,S008,5102.06,3,2,0,0,San Diego,CA,West,High,High
2025-02-21,S008,6197.58,4,2,0,0,San Diego,CA,West,High,High
2025-02-22,S008,8103.42,5,2,0,1,San Diego,CA,West,High,High
2025-02-23,S008,5870.69,6,2,0,0,San Diego,CA,West,High,High
2025-02-24,S008,5161.44,0,2,0,0,San Diego,CA,West,High,High
2025-02-25,S008,5224.35,1,2,0,0,San Diego,CA,West,High,High
2025-02-26,S008,6588.02,2,2,0,1,San Diego,CA,West,High,High
2025-02-27,S008,5864.66,3,2,0,0,San Diego,CA,West,High,High
2025-02-28,S008,7901.14,4,2,0,1,San Diego,CA,West,High,High
2025-03-01,S008,8203.28,5,3,0,0,San Diego,CA,West,High,High
2025-03-02,S008,6478.76,6,3,0,0,San Diego,CA,West,High,High
2025-03-03,S008,5210.97,0,3,0,0,San Diego,CA,West,High,High
2025-03-04,S008,5411.9,1,3,0,0,San Diego,CA,West,High,High
2025-03-05,S008,6069.92,2,3,0,0,San Diego,CA,West,High,High
2025-03-06,S008,6899.58,3,3,0,0,San Diego,CA,West,High,High
2025-03-07,S008,8033.56,4,3,0,0,San Diego,CA,West,High,High
2024-07-01,S009,3631.03,0,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-02,S009,3230.36,1,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-03,S009,2974.68,2,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-04,S009,8387.49,3,7,1,1,Dallas,TX,South,Medium,Medium
2024-07-05,S009,6341.63,4,7,0,1,Dallas,TX,South,Medium,Medium
2024-07-06,S009,3674.28,5,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-07,S009,5115.11,6,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-08,S009,3108.78,0,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-09,S009,3313.09,1,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-10,S009,3286.36,2,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-11,S009,2714.93,3,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-12,S009,4595.67,4,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-13,S009,6084.87,5,7,0,1,Dallas,TX,South,Medium,Medium
2024-07-14,S009,4342.61,6,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-15,S009,3510.95,0,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-16,S009,2947.89,1,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-17,S009,3687.6,2,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-18,S009,3342.26,3,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-19,S009,4843.36,4,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-20,S009,5570.06,5,7,0,1,Dallas,TX,South,Medium,Medium
2024-07-21,S009,5628.0,6,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-22,S009,3475.57,0,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-23,S009,3089.5,1,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-24,S009,3048.69,2,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-25,S009,3678.2,3,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-26,S009,4097.48,4,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-27,S009,5954.44,5,7,0,1,Dallas,TX,South,Medium,Medium
2024-07-28,S009,3614.84,6,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-29,S009,2877.97,0,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-30,S009,3318.28,1,7,0,0,Dallas,TX,South,Medium,Medium
2024-07-31,S009,3025.97,2,7,0,0,Dallas,TX,South,Medium,Medium
2024-08-01,S009,2873.39,3,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-02,S009,3974.34,4,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-03,S009,4142.2,5,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-04,S009,4012.77,6,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-05,S009,3604.71,0,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-06,S009,2811.8,1,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-07,S009,3348.51,2,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-08,S009,2806.63,3,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-09,S009,4682.99,4,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-10,S009,4336.25,5,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-11,S009,4043.78,6,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-12,S009,3225.85,0,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-13,S009,2912.54,1,8,0,1,Dallas,TX,South,Medium,Medium
2024-08-14,S009,2844.74,2,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-15,S009,3532.41,3,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-16,S009,4510.58,4,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-17,S009,4326.81,5,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-18,S009,3830.26,6,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-19,S009,2925.17,0,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-20,S009,3082.17,1,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-21,S009,2653.29,2,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-22,S009,3447.58,3,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-23,S009,4086.6,4,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-24,S009,4588.43,5,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-25,S009,4106.01,6,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-26,S009,2376.34,0,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-27,S009,2251.42,1,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-28,S009,2977.45,2,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-29,S009,3350.63,3,8,0,0,Dallas,TX,South,Medium,Medium
2024-08-30,S009,4333.66,4,8,0,0,Dallas,TX,South,Medium,Medium
